"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe","not_contacted"
"1308",43,"5","0",5,"0","1","0","0","0","1",7,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"10680",44,"2","1",8,"0","1","0","2","0","3",2,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"10038",46,"0","0",5,"0","0","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"16951",46,"0","0",8,"1","0","2","1","1","1",3,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"15993",81,"8","0",5,"0","0","0","0","2","1",2,999,1,"1",-1.8,92.893,-46.2,1.354,5099.1,"0",1
"14500",59,"8","0",7,"0","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-41,4.076,5195.8,"0",1
"2002",46,"3","0",6,"1","0","2","0","0","1",4,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"3288",34,"6","0",8,"0","0","0","0","5","4",2,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"216",52,"9","2",7,"0","1","0","1","2","3",4,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"1809",34,"6","0",8,"0","1","0","1","1","1",14,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"11159",33,"6","1",8,"0","0","0","1","2","3",1,0,0,"0",1.1,93.994,-36.4,4.859,5191,"0",0
"2530",49,"6","2",8,"0","1","0","0","2","4",1,999,1,"1",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"7242",33,"7","1",8,"0","1","0","0","5","2",1,999,1,"1",-0.1,93.2,-42,4.153,5195.8,"0",1
"7478",30,"2","2",6,"0","0","0","0","4","0",4,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"2948",48,"11","0",8,"1","1","0","1","2","0",2,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"14918",48,"8","0",5,"0","1","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"13011",55,"6","0",1,"0","0","0","0","0","1",4,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"15611",60,"6","0",8,"0","0","0","0","4","4",2,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"7804",43,"6","0",8,"1","0","0","0","4","4",3,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"11081",29,"2","0",7,"0","0","0","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"19027",40,"8","0",3,"1","1","0","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"14599",48,"0","0",8,"1","1","0","0","4","4",3,999,1,"1",-2.9,92.201,-31.4,0.825,5076.2,"0",1
"12467",26,"1","1",8,"0","1","0","1","3","2",3,999,0,"0",-1.8,93.075,-47.1,1.423,5099.1,"1",1
"18844",32,"2","0",7,"0","1","0","0","4","1",3,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"11242",29,"6","1",8,"0","0","0","1","1","1",2,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"3064",30,"2","2",7,"1","1","0","0","4","2",3,999,0,"0",1.4,93.444,-36.1,3,5228.1,"0",1
"328",40,"2","2",6,"0","1","2","0","5","3",2,999,1,"1",-0.1,93.2,-42,4.12,5195.8,"0",1
"19125",43,"5","1",5,"0","1","0","1","1","3",21,999,0,"0",1.4,94.465,-41.8,4.962,5228.1,"0",1
"7184",47,"6","1",8,"0","0","0","0","4","1",9,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"7727",30,"6","0",8,"1","0","0","0","4","2",3,6,1,"2",-2.9,92.201,-31.4,0.883,5076.2,"1",0
"10706",33,"2","1",7,"0","1","0","0","10","2",1,999,0,"0",-1.8,93.369,-34.8,0.646,5008.7,"1",1
"13213",41,"3","0",6,"0","1","0","0","0","1",8,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"5693",31,"9","0",6,"0","0","0","1","1","2",2,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"12785",54,"8","0",3,"1","0","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"1854",45,"6","2",7,"0","0","1","0","2","4",1,999,1,"1",-1.8,92.893,-46.2,1.313,5167,"0",1
"13008",50,"3","0",4,"0","1","0","1","2","1",4,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"15127",40,"11","0",6,"1","1","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"5190",51,"6","2",8,"1","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"16888",36,"7","2",8,"0","1","0","0","5","1",1,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"3545",27,"5","0",5,"0","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"1427",47,"3","0",7,"0","1","0","0","2","3",3,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"13835",60,"8","0",4,"1","0","0","0","0","4",1,999,0,"0",1.4,93.5738277602099,-42.7,4.962,5228.1,"0",1
"8939",33,"6","0",6,"0","0","0","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"14220",46,"11","2",5,"1","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"18145",29,"6","1",6,"0","1","0","1","5","1",1,6,1,"2",-1.1,94.767,-50.8,1.05,4963.6,"0",0
"4798",57,"11","0",8,"1","1","0","1","1","0",3,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"6472",36,"2","0",7,"0","1","0","0","2","1",5,999,0,"0",-1.8,92.893,-46.2,1.354,5099.1,"0",1
"9827",49,"6","1",4,"1","0","0","0","2","3",2,999,1,"1",-1.8,92.893,-46.2,1.334,5099.1,"0",1
"10247",35,"6","2",8,"0","1","0","0","4","3",4,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"11092",33,"3","1",6,"1","1","0","0","0","2",2,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"4809",60,"8","2",6,"0","0","0","0","6","5",2,999,2,"1",-3.4,92.379,-29.8,0.768,5017.5,"0",1
"4341",31,"5","0",4,"1","1","0","1","2","0",3,999,0,"0",-1.8,92.893,-46.2,1.266,5167,"0",1
"18279",39,"2","1",7,"0","1","0","1","0","1",3,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"18505",33,"5","0",1,"0","1","0","0","0","1",2,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"15072",48,"5","0",4,"0","1","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"4343",39,"6","2",6,"0","1","1","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"2468",28,"0","0",8,"0","0","0","1","1","3",2,999,0,"0",1.4,94.465,-41.8,4.962,5228.1,"1",1
"15571",31,"0","0",8,"0","0","0","0","4","4",3,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"14313",30,"6","0",8,"0","0","0","1","1","1",1,999,0,"0",-2.9,92.963,-40.8,1.266,5076.2,"0",1
"3261",28,"6","1",8,"0","1","0","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"14008",36,"7","0",8,"0","0","1","1","2","4",17,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"15729",38,"6","0",6,"0","0","0","0","0","0",2,10,2,"2",-1.7,94.215,-40.3,0.782,4991.6,"1",0
"17226",23,"3","1",6,"0","0","0","0","0","2",3,999,0,"0",1.4,93.5738277602099,-42.7,4.961,5228.1,"0",1
"10768",30,"6","0",6,"0","0","0","0","5","2",1,999,1,"1",-0.1,93.2,-42,4.153,5167,"0",1
"14946",40,"2","1",8,"0","1","1","0","4","4",2,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"19461",38,"10","1",8,"0","2","2","1","1","2",1,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"13461",41,"12","2",8,"0","1","0","1","5","1",2,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"16225",69,"8","2",8,"0","1","0","0","3","2",2,999,0,"0",-1.8,93.075,-47.1,1.423,5099.1,"1",1
"19098",46,"5","0",4,"1","0","1","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"528",37,"2","0",5,"1","1","0","1","2","5",3,999,0,"0",1.1,93.5738277602099,-41,4.857,5191,"0",1
"9150",32,"6","0",8,"0","2","2","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"4078",41,"5","2",5,"0","1","0","0","2","4",1,999,1,"1",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"12708",25,"5","1",4,"0","0","0","0","0","3",2,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"13809",27,"5","0",3,"0","1","0","0","0","3",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"4307",31,"2","1",7,"0","1","1","0","2","1",1,999,1,"1",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"663",47,"2","3",7,"0","1","0","0","5","0",4,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"1",1
"16840",31,"3","0",6,"1","1","0","1","1","1",2,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"18755",38,"10","2",1,"0","0","0","0","2","2",3,999,0,"0",-1.8,92.893,-46.2,1.291,5099.1,"0",1
"2962",49,"5","0",3,"1","1","0","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"9529",27,"6","0",5,"0","0","0","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"15226",44,"5","0",5,"0","0","0","0","2","0",2,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"7191",33,"0","0",5,"0","1","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"14705",32,"5","0",4,"1","1","0","0","2","3",1,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"1",1
"14894",37,"2","0",7,"1","1","1","1","1","2",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"10329",46,"5","0",5,"0","0","0","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"15449",39,"3","0",6,"0","2","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"11469",50,"6","1",8,"0","0","0","1","1","3",6,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"10582",45,"3","2",6,"0","1","1","0","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"793",42,"0","0",8,"0","0","1","1","0","2",2,999,0,"0",1.4,93.918,-42.7,4.955,5228.1,"1",1
"19828",37,"0","0",6,"0","1","0","0","4","0",1,999,0,"0",-1.7,94.027,-38.3,0.904,4991.6,"1",1
"7587",66,"8","0",3,"0","1","0","0","3","3",2,999,0,"0",-1.8,93.075,-47.1,1.415,5099.1,"0",1
"19705",67,"6","0",3,"1","1","0","0","1","2",2,999,1,"1",-2.9,92.963,-40.8,1.262,5076.2,"0",1
"6927",34,"0","1",8,"0","1","1","0","5","2",2,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"7161",45,"7","0",8,"1","0","0","1","1","4",4,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"16409",40,"5","0",3,"1","1","0","0","0","3",4,999,0,"0",1.4,93.5738277602099,-42.7,4.962,5228.1,"0",1
"974",31,"6","1",6,"0","0","0","0","2","3",2,999,1,"1",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"15953",27,"5","0",5,"0","0","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"4482",28,"11","1",5,"0","1","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"2099",40,"3","0",5,"0","1","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"8037",29,"6","1",6,"0","1","0","1","2","1",2,999,1,"1",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"11520",48,"2","0",6,"0","0","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"3672",70,"8","0",7,"0","0","0","0","7","0",1,6,3,"2",-1.1,94.601,-49.5,0.987,4963.6,"1",0
"10657",31,"12","0",5,"0","1","1","0","3","0",1,999,2,"1",-1.8,93.075,-47.1,1.41,5099.1,"0",1
"19345",31,"2","0",5,"0","0","1","0","0","0",5,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"1",1
"10511",28,"6","0",8,"0","0","0","0","3","0",1,2,2,"2",-1.8,93.075,-47.1,1.365,5099.1,"1",0
"3802",51,"5","0",7,"0","0","0","0","4","4",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"997",37,"0","0",8,"0","0","0","0","9","2",5,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"17163",27,"6","0",6,"0","0","0","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"3632",36,"2","0",7,"0","0","0","0","0","1",4,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"5258",50,"9","0",3,"0","0","0","0","5","2",1,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"8838",39,"5","0",3,"1","0","0","1","1","2",16,999,0,"0",1.4,93.5738277602099,-41.8,4.961,5228.1,"0",1
"17932",40,"6","1",6,"1","0","1","1","5","1",1,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"10147",33,"5","0",5,"0","0","0","0","4","4",1,999,2,"1",-2.9,92.201,-31.4,0.881,5076.2,"0",1
"16648",50,"5","2",3,"0","1","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"19399",46,"5","0",3,"1","0","0","0","0","0",2,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"12909",53,"1","0",4,"1","0","0","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"6960",43,"6","2",6,"0","2","2","0","3","0",1,999,1,"1",-1.8,93.075,-47.1,1.435,5099.1,"0",1
"13054",26,"5","0",1,"0","1","0","1","0","3",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"2229",44,"6","1",6,"0","0","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.865,5167,"0",1
"6502",33,"12","2",7,"0","0","2","1","2","1",3,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"3103",56,"2","0",7,"0","0","0","0","4","3",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"1739",37,"7","0",8,"0","1","0","1","5","4",2,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"19616",43,"6","2",7,"0","1","0","1","5","2",2,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"18828",28,"2","1",7,"0","1","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"16537",33,"7","0",8,"0","1","0","1","0","1",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"11080",47,"2","2",7,"1","0","0","1","2","3",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"15329",59,"9","1",7,"0","0","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"16680",53,"8","0",6,"0","0","0","0","3","3",1,999,0,"0",-1.8,93.075,-47.1,1.415,5099.1,"0",1
"19573",51,"6","0",6,"0","0","0","1","1","1",12,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"14188",35,"0","0",8,"0","0","1","1","4","1",5,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"8264",35,"6","0",8,"0","1","1","0","6","4",2,999,0,"0",-3.4,92.379,-29.8,0.803,5017.5,"0",1
"16848",59,"0","0",8,"0","0","0","1","2","1",8,999,0,"0",-1.8,92.893,-46.2,1.354,5099.1,"1",1
"13578",55,"8","0",7,"0","0","1","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"15887",45,"6","0",8,"0","1","0","0","4","1",12,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"17194",31,"2","0",7,"0","1","0","0","2","2",1,999,1,"1",-1.8,92.893,-46.2,1.291,5099.1,"0",1
"4760",50,"2","0",6,"0","1","0","0","8","1",1,999,1,"1",-3,92.713,-33,0.717,5023.5,"1",1
"13660",45,"5","0",5,"1","0","0","2","2","2",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"9874",30,"2","1",7,"0","1","0","1","2","1",4,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"9291",51,"6","0",5,"1","1","0","1","1","4",7,999,0,"0",1.4,94.465,-41.8,4.967,5228.1,"0",1
"10880",29,"6","0",5,"0","1","0","1","5","4",1,999,0,"0",-0.1,93.2,-42,4.474,5195.8,"1",1
"15292",40,"5","0",3,"0","1","0","0","4","2",2,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"10992",44,"6","0",6,"0","0","0","1","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"9849",30,"0","2",3,"0","1","0","0","0","2",8,999,0,"0",0.0879620916789891,93.918,-42.7,4.961,5228.1,"0",1
"1797",51,"5","0",8,"0","1","0","0","2","4",3,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"10362",49,"6","1",1,"1","1","0","1","2","0",2,0,0,"0",1.1,93.994,-36.4,4.86,5191,"0",0
"17670",53,"3","2",3,"1","0","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"8818",50,"5","0",5,"0","1","0","0","5","1",1,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"15569",30,"7","0",7,"0","1","0","1","1","2",3,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"1",1
"14619",37,"3","0",6,"0","1","0","0","5","2",2,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"8332",50,"5","0",3,"1","0","0","1","2","0",16,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"8802",40,"2","0",6,"0","1","1","0","4","4",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"1934",31,"6","1",8,"0","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-41,4.076,5195.8,"0",1
"17744",30,"6","0",8,"0","0","0","0","3","3",2,999,0,"0",-1.8,93.075,-47.1,1.415,5099.1,"1",1
"8847",49,"5","0",3,"1","0","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,3,5191,"0",1
"17981",31,"2","0",8,"0","1","0","0","1","4",2,999,0,"0",-2.9,92.963,-40.8,1.268,5076.2,"1",1
"11722",32,"6","1",8,"0","1","0","1","1","1",2,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"5083",36,"5","0",4,"0","2","2","1","1","4",1,999,0,"0",1.4,94.465,-41.8,4.967,5228.1,"0",1
"19356",50,"3","0",1,"0","1","0","0","5","0",3,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"3240",39,"5","0",4,"0","0","0","1","1","2",4,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"10811",39,"5","0",4,"0","1","1","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"30",49,"9","0",8,"0","1","0","0","4","3",2,999,0,"0",1.4,93.444,-36.1,4.967,5228.1,"0",1
"6025",37,"6","1",6,"0","0","0","0","0","0",2,7,3,"2",-1.7,94.215,-40.3,0.782,4991.6,"1",0
"19777",39,"2","0",7,"0","0","0","0","2","4",2,999,0,"0",0.0879620916789891,92.893,-46.2,1.25,5099.1,"0",1
"10075",46,"5","1",4,"1","1","0","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"15058",36,"6","0",4,"0","1","0","0","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"17007",42,"5","0",4,"1","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"10540",35,"2","0",8,"0","1","0","0","3","1",3,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"19567",53,"5","0",4,"0","1","1","0","3","1",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"5946",30,"5","1",6,"0","1","0","1","0","0",16,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"10185",57,"6","1",8,"0","0","1","0","2","1",3,999,0,"0",-1.8,92.893,-46.2,1.354,5099.1,"1",1
"1278",51,"5","0",5,"0","1","1","0","0","0",4,999,0,"0",1.4,93.918,-42.7,3,5228.1,"0",1
"4136",46,"5","0",1,"0","1","0","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"12606",38,"5","0",7,"0","1","1","0","5","3",2,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"15238",53,"5","0",3,"1","0","1","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"678",27,"1","1",8,"0","1","0","1","0","1",7,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"5647",40,"2","1",7,"1","1","0","0","3","1",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"2120",50,"6","0",6,"0","0","0","0","5","3",3,999,1,"1",-0.1,93.2,-42,4.12,5195.8,"0",1
"7531",29,"6","1",8,"0","0","1","0","4","4",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"2038",25,"10","1",8,"0","1","1","1","6","1",1,999,0,"0",-1.1,94.199,-37.5,3,4963.6,"0",1
"1522",49,"5","0",5,"1","0","0","0","5","3",4,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"5081",45,"7","0",8,"1","1","1","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"17132",48,"5","0",5,"0","1","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"15944",58,"8","2",6,"1","1","0","0","1","2",2,999,0,"0",-2.9,92.963,-40.8,1.262,5076.2,"0",1
"6403",29,"6","1",8,"0","1","0","0","6","0",2,8,2,"2",-1.1,94.199,-37.5,0.878,4963.6,"0",0
"9386",48,"2","2",7,"0","1","1","0","0","3",2,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"4255",77,"8","2",1,"0","0","0","0","7","0",2,999,0,"0",-3.4,92.431,-26.9,0.741,5017.5,"0",1
"2169",33,"2","1",6,"0","1","0","0","4","1",1,999,0,"0",1.4,93.444,-41,4.965,5228.1,"0",1
"3014",59,"8","0",1,"0","1","1","0","4","4",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"8346",53,"9","0",3,"1","0","0","1","2","1",3,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"6813",35,"6","1",8,"0","0","0","0","4","0",1,999,1,"1",-2.9,92.201,-31.4,0.883,5076.2,"0",1
"12583",53,"8","0",6,"0","0","0","2","3","3",1,999,0,"0",-1.8,93.075,-47.1,1.415,5099.1,"0",1
"18171",26,"0","1",8,"0","1","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"19857",46,"5","0",5,"0","2","0","0","0","1",3,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"7888",41,"5","0",3,"1","0","0","1","2","1",5,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"8227",26,"6","1",8,"0","0","0","1","0","3",5,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"10355",39,"0","0",8,"0","1","1","0","5","0",3,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"9075",29,"0","1",8,"0","1","0","1","0","1",3,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"12199",39,"5","0",3,"0","0","0","0","2","0",3,999,1,"1",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"10782",58,"0","0",8,"0","0","0","0","2","1",1,999,0,"0",-1.8,92.893,-46.2,1.244,5099.1,"0",1
"789",28,"11","1",8,"0","0","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"15835",49,"0","0",6,"0","0","2","1","1","4",13,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"7293",30,"6","2",6,"0","1","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"2799",39,"0","0",8,"0","1","0","1","1","4",24,999,0,"0",1.4,94.465,-41.8,4.967,5228.1,"0",1
"15746",57,"3","0",6,"1","1","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"18786",56,"8","0",8,"0","1","1","0","10","1",2,999,0,"0",-1.8,92.843,-50,1.629,5099.1,"0",1
"5668",28,"3","1",6,"0","1","1","0","2","4",6,999,0,"0",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"10021",35,"2","0",8,"0","1","0","1","7","3",2,999,0,"0",-3.4,92.431,-26.9,0.74,5167,"0",1
"12996",56,"5","3",3,"1","1","0","1","2","4",1,999,0,"0",1.1,93.5738277602099,-36.4,4.859,5191,"0",1
"17251",53,"7","0",1,"0","1","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"647",37,"6","0",8,"0","1","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"14859",45,"6","2",8,"1","2","2","1","1","4",12,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"10870",45,"5","0",3,"1","1","0","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"2946",39,"1","0",5,"0","1","0","0","5","1",1,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"11113",29,"6","1",8,"0","0","0","0","3","0",2,999,0,"0",-1.8,93.075,-47.1,1.41,5099.1,"1",1
"16141",32,"6","1",8,"0","1","0","1","0","4",4,999,0,"0",-2.9,92.469,-33.6,1.007,5076.2,"0",1
"16288",45,"3","2",6,"0","1","1","0","5","5",1,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"2903",24,"3","1",6,"0","0","0","0","2","0",1,999,1,"1",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"6440",39,"6","1",8,"0","0","0","0","0","1",3,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"7547",33,"0","0",8,"1","1","0","1","2","2",3,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"9222",44,"3","0",1,"0","0","1","0","1","1",1,999,0,"0",-2.9,92.963,-40.8,1.26,5076.2,"1",1
"18333",42,"8","2",2,"0","0","0","0","4","3",4,999,0,"0",-2.9,92.201,-31.4,0.834,5076.2,"0",1
"1513",32,"7","1",8,"0","0","0","0","0","4",2,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"11621",42,"6","0",8,"0","1","0","0","0","4",1,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"17089",39,"6","0",7,"0","1","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"5386",40,"5","0",3,"1","1","0","1","2","2",7,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
